NACA 63-518
1.00000000	0.00000000
0.99597695	0.00112422
0.99001895	0.00254213
0.98217029	0.00431734
0.97246740	0.00647158
0.96095173	0.00901895
0.94767324	0.01198006
0.93268816	0.01537182
0.91605722	0.01920035
0.89784842	0.02347408
0.87812859	0.02816912
0.85697224	0.03326891
0.83445429	0.03873499
0.81065845	0.04454306
0.78566555	0.05063613
0.75955779	0.05694312
0.73242015	0.06338500
0.70434038	0.06987474
0.67540864	0.07631494
0.64571954	0.08260671
0.61537246	0.08865043
0.58446787	0.09432594
0.55311577	0.09953395
0.52143388	0.10419302
0.48954159	0.10820174
0.45756428	0.11146182
0.42563312	0.11387464
0.39388655	0.11535197
0.36246984	0.11582741
0.33153285	0.11528153
0.30122566	0.11372360
0.27169257	0.11122297
0.24306877	0.10787515
0.21547941	0.10378656
0.18904988	0.09901058
0.16390236	0.09359646
0.14015047	0.08761591
0.11790033	0.08114981
0.09725347	0.07427629
0.07831313	0.06705737
0.06118329	0.05955279
0.04597729	0.05181136
0.03279607	0.04392366
0.02167540	0.03609260
0.01268549	0.02846635
0.00600979	0.02111573
0.00175484	0.01430069
-0.00029986	0.00854433
-0.00078791	0.00440105
-0.00014883	0.00037363
0.00230979	-0.00510680
0.00691909	-0.01148948
0.01434905	-0.01777542
0.02437437	-0.02353358
0.03658643	-0.02891126
0.05075642	-0.03404379
0.06679789	-0.03883135
0.08461217	-0.04322439
0.10408273	-0.04726856
0.12511024	-0.05096160
0.14759582	-0.05430183
0.17144332	-0.05725639
0.19655419	-0.05977667
0.22282398	-0.06182328
0.25014270	-0.06337699
0.27839733	-0.06441019
0.30747208	-0.06483646
0.33724387	-0.06457643
0.36758376	-0.06357903
0.39836079	-0.06184772
0.42944540	-0.05941826
0.46071297	-0.05636765
0.49204391	-0.05278962
0.52332314	-0.04878382
0.55443910	-0.04445002
0.58528313	-0.03988589
0.61574585	-0.03516491
0.64572380	-0.03038248
0.67511794	-0.02564378
0.70382857	-0.02103348
0.73175989	-0.01664507
0.75881441	-0.01254595
0.78489761	-0.00880688
0.80991562	-0.00548664
0.83377540	-0.00263013
0.85638449	-0.00026301
0.87765130	0.00161715
0.89748931	0.00300829
0.91581524	0.00392771
0.93255110	0.00439087
0.94762369	0.00445118
0.96096704	0.00416005
0.97252310	0.00358760
0.98224251	0.00281014
0.99008431	0.00190379
0.99601666	0.00095457
1.00000000	0.00000000
