NACA 63-613
1.00000000	0.00000000
0.99788109	0.00074907
0.99505560	0.00157789
0.99154541	0.00252722
0.98735755	0.00360002
0.98249929	0.00479899
0.97697740	0.00612205
0.97080024	0.00757031
0.96397681	0.00914413
0.95651684	0.01084312
0.94843175	0.01267074
0.93973202	0.01462238
0.93043108	0.01670277
0.92054095	0.01890650
0.91007645	0.02123718
0.89904987	0.02368319
0.88747664	0.02624353
0.87537150	0.02891060
0.86275126	0.03168273
0.84963091	0.03454665
0.83602811	0.03749804
0.82196064	0.04052985
0.80744531	0.04362753
0.79250182	0.04678699
0.77714750	0.04998988
0.76139992	0.05321574
0.74528003	0.05645747
0.72880713	0.05969705
0.71200145	0.06291774
0.69488349	0.06610111
0.67747498	0.06923216
0.65979795	0.07229430
0.64187522	0.07527268
0.62372863	0.07814272
0.60538186	0.08088730
0.58685935	0.08349091
0.56818696	0.08594522
0.54938933	0.08822967
0.53049271	0.09033239
0.51152324	0.09223712
0.49250746	0.09392627
0.47347293	0.09538883
0.45444705	0.09660658
0.43545833	0.09757128
0.41653525	0.09826657
0.39770694	0.09868460
0.37900285	0.09881084
0.36045267	0.09865520
0.34208620	0.09820426
0.32393258	0.09747255
0.30602082	0.09646358
0.28837899	0.09519049
0.27103406	0.09367175
0.25401287	0.09191712
0.23734021	0.08995010
0.22104182	0.08777818
0.20514228	0.08541334
0.18966755	0.08285546
0.17464052	0.08012158
0.16008475	0.07722049
0.14602263	0.07416449
0.13247460	0.07097184
0.11946200	0.06765319
0.10700456	0.06422344
0.09512357	0.06068998
0.08383844	0.05706558
0.07316871	0.05336152
0.06313361	0.04958946
0.05375486	0.04575492
0.04505365	0.04186689
0.03704533	0.03794852
0.02974159	0.03402965
0.02315297	0.03014118
0.01729624	0.02630377
0.01220523	0.02251917
0.00792865	0.01878624
0.00451674	0.01512895
0.00199709	0.01161986
0.00036044	0.00837676
-0.00047674	0.00555724
-0.00070336	0.00332211
-0.00045357	0.00113421
0.00078043	-0.00147208
0.00266935	-0.00449143
0.00560492	-0.00754087
0.00962315	-0.01034929
0.01460249	-0.01283642
0.02042302	-0.01503297
0.02699526	-0.01702436
0.03426181	-0.01889571
0.04219241	-0.02068331
0.05076856	-0.02239051
0.05997614	-0.02400162
0.06979906	-0.02550863
0.08021879	-0.02691939
0.09121666	-0.02824540
0.10277519	-0.02948921
0.11487641	-0.03065499
0.12750263	-0.03174044
0.14063515	-0.03274910
0.15425542	-0.03367632
0.16834421	-0.03451852
0.18288188	-0.03526785
0.19784806	-0.03591870
0.21322159	-0.03646996
0.22898110	-0.03691128
0.24510421	-0.03724866
0.26156842	-0.03747750
0.27835070	-0.03759471
0.29542754	-0.03758019
0.31277485	-0.03743181
0.33036783	-0.03713156
0.34818130	-0.03667280
0.36618974	-0.03605331
0.38436719	-0.03526632
0.40268812	-0.03432281
0.42112645	-0.03322201
0.43965658	-0.03197408
0.45825346	-0.03059494
0.47689207	-0.02909867
0.49554701	-0.02749319
0.51419397	-0.02579767
0.53280859	-0.02402760
0.55136613	-0.02219336
0.56984307	-0.02031534
0.58821482	-0.01840126
0.60645778	-0.01646675
0.62454831	-0.01452436
0.64246277	-0.01258474
0.66017817	-0.01066200
0.67767238	-0.00877576
0.69492305	-0.00694090
0.71190763	-0.00516775
0.72860405	-0.00346803
0.74499087	-0.00185710
0.76104618	-0.00034173
0.77674935	0.00106116
0.79207863	0.00235046
0.80701365	0.00351464
0.82153450	0.00453970
0.83562041	0.00542852
0.84925186	0.00617357
0.86240925	0.00677646
0.87507349	0.00724196
0.88722650	0.00756261
0.89885028	0.00774754
0.90992770	0.00779872
0.92044228	0.00772435
0.93037817	0.00752319
0.93972052	0.00721059
0.94845506	0.00679190
0.95656895	0.00628466
0.96404985	0.00569732
0.97088695	0.00504711
0.97707028	0.00434831
0.98259095	0.00361618
0.98744141	0.00286822
0.99161478	0.00211981
0.99510558	0.00138977
0.99790780	0.00069173
1.00000000	0.00000000
