NACA 63-621
1.00000000	0.00000000
0.99783280	0.00077466
0.99494629	0.00164631
0.99136311	0.00265919
0.98709154	0.00382141
0.98213923	0.00513726
0.97651482	0.00661178
0.97022745	0.00824870
0.96328659	0.01004942
0.95570341	0.01201846
0.94749090	0.01416356
0.93866158	0.01648721
0.92922839	0.01898982
0.91920544	0.02167306
0.90860841	0.02454085
0.89745233	0.02759173
0.88575073	0.03081555
0.87352051	0.03421169
0.86077755	0.03777301
0.84753840	0.04149216
0.83382010	0.04536092
0.81964028	0.04937077
0.80501681	0.05351164
0.78996587	0.05776521
0.77450770	0.06212529
0.75865878	0.06657023
0.74243299	0.07106670
0.72585172	0.07560596
0.70893309	0.08016544
0.69169406	0.08471539
0.67415410	0.08923301
0.65633311	0.09369434
0.63825083	0.09807174
0.61992977	0.10234624
0.60138809	0.10647667
0.58264882	0.11043887
0.56373490	0.11420393
0.54467316	0.11775872
0.52548753	0.12107169
0.50620438	0.12411858
0.48685127	0.12687776
0.46745501	0.12931515
0.44804515	0.13140743
0.42865168	0.13312549
0.40930724	0.13445711
0.39004363	0.13536006
0.37089633	0.13583570
0.35190046	0.13586034
0.33309248	0.13543925
0.31450865	0.13456836
0.29618457	0.13326276
0.27815460	0.13154043
0.26044979	0.12943985
0.24310208	0.12697502
0.22613844	0.12418766
0.20958939	0.12108741
0.19348269	0.11769517
0.17784958	0.11401274
0.16271487	0.11006889
0.14810794	0.10587144
0.13404912	0.10145720
0.12056536	0.09683789
0.10767835	0.09203976
0.09541219	0.08708032
0.08379212	0.08197401
0.07283914	0.07674528
0.06257830	0.07140969
0.05303824	0.06597878
0.04424651	0.06046974
0.03622324	0.05491445
0.02897282	0.04936693
0.02248771	0.04389180
0.01677054	0.03853622
0.01184048	0.03333082
0.00773763	0.02829520
0.00448085	0.02348071
0.00204989	0.01897202
0.00037942	0.01487420
-0.00062530	0.01129029
-0.00110422	0.00831432
-0.00122353	0.00601459
-0.00108972	0.00377549
-0.00041918	0.00092190
0.00116802	-0.00234234
0.00313525	-0.00618059
0.00590095	-0.01033516
0.00961411	-0.01461127
0.01430543	-0.01885912
0.01995177	-0.02297263
0.02648087	-0.02692839
0.03380577	-0.03077062
0.04186602	-0.03453804
0.05063749	-0.03821475
0.06011035	-0.04175152
0.07026660	-0.04511474
0.08107706	-0.04830472
0.09251074	-0.05133616
0.10454197	-0.05421173
0.11714608	-0.05693369
0.13030053	-0.05949688
0.14398185	-0.06190043
0.15816828	-0.06413318
0.17283581	-0.06619592
0.18796464	-0.06805495
0.20352905	-0.06971609
0.21950566	-0.07116022
0.23586878	-0.07238748
0.25259313	-0.07338742
0.26965231	-0.07415906
0.28702079	-0.07466637
0.30467101	-0.07489878
0.32257453	-0.07482320
0.34070158	-0.07442535
0.35902158	-0.07369387
0.37750476	-0.07264185
0.39612029	-0.07126390
0.41484021	-0.06958973
0.43363498	-0.06762274
0.45247946	-0.06540452
0.47134696	-0.06295292
0.49021322	-0.06029969
0.50905302	-0.05746460
0.52784404	-0.05448258
0.54656288	-0.05137727
0.56518626	-0.04817018
0.58369303	-0.04489248
0.60205936	-0.04155750
0.62026341	-0.03818788
0.63828401	-0.03480779
0.65610238	-0.03145191
0.67369793	-0.02814347
0.69104954	-0.02490130
0.70813659	-0.02174522
0.72493957	-0.01869981
0.74143710	-0.01577779
0.75761064	-0.01300674
0.77343746	-0.01038869
0.78889834	-0.00794415
0.80397456	-0.00569697
0.81864339	-0.00364252
0.83288520	-0.00179477
0.84667879	-0.00015303
0.86000330	0.00128561
0.87283963	0.00251203
0.88516753	0.00353428
0.89696813	0.00435209
0.90822244	0.00497614
0.91891296	0.00540245
0.92902204	0.00564565
0.93853306	0.00571732
0.94743043	0.00563471
0.95569945	0.00540698
0.96332659	0.00505237
0.97029961	0.00459135
0.97660761	0.00404422
0.98224062	0.00342842
0.98718984	0.00276306
0.99144833	0.00207198
0.99500964	0.00137543
0.99786763	0.00069272
1.00000000	0.00000000
