NACA 63-515
1.00000000	0.00000000
0.99601086	0.00110499
0.99009997	0.00248168
0.98231003	0.00418632
0.97267545	0.00623234
0.96123602	0.00862799
0.94803988	0.01138879
0.93313993	0.01452023
0.91659614	0.01802944
0.89847286	0.02191336
0.87883607	0.02614732
0.85775985	0.03071683
0.83531916	0.03558526
0.81159583	0.04072298
0.78667175	0.04607711
0.76063221	0.05158798
0.73356322	0.05717697
0.70555797	0.06277755
0.67670855	0.06829524
0.64711541	0.07365461
0.61688052	0.07876497
0.58610932	0.08352894
0.55491580	0.08787532
0.52341722	0.09173074
0.49173368	0.09501409
0.45998967	0.09764798
0.42831376	0.09955701
0.39683918	0.10067447
0.36570326	0.10094923
0.33504563	0.10037813
0.30500501	0.09896812
0.27571508	0.09677978
0.24730294	0.09388651
0.21988792	0.09037330
0.19358863	0.08628290
0.16852005	0.08165684
0.14479074	0.07655079
0.12250152	0.07103390
0.10174994	0.06516737
0.08263155	0.05900531
0.06524174	0.05259593
0.04967973	0.04598005
0.03604349	0.03921282
0.02439071	0.03243774
0.01479100	0.02577811
0.00742341	0.01925397
0.00249892	0.01299988
-0.00000588	0.00749060
-0.00062298	0.00340789
0.00023340	-0.00053485
0.00302172	-0.00579492
0.00851258	-0.01134891
0.01681079	-0.01630655
0.02744685	-0.02063711
0.04007750	-0.02464467
0.05456042	-0.02841546
0.07081906	-0.03188084
0.08876169	-0.03504602
0.10829496	-0.03794198
0.12933050	-0.04057451
0.15177949	-0.04293581
0.17555122	-0.04500006
0.20055110	-0.04673330
0.22667942	-0.04810785
0.25383175	-0.04910915
0.28190020	-0.04971696
0.31077359	-0.04986513
0.34033528	-0.04949533
0.37046420	-0.04856533
0.40103748	-0.04707943
0.43193182	-0.04505577
0.46302660	-0.04255186
0.49420393	-0.03963924
0.52534876	-0.03639684
0.55634779	-0.03290055
0.58708996	-0.02922761
0.61746469	-0.02544179
0.64736367	-0.02160859
0.67668415	-0.01781859
0.70532375	-0.01414627
0.73318031	-0.01064864
0.76015714	-0.00740591
0.78615606	-0.00446526
0.81108231	-0.00187903
0.83484242	0.00031648
0.85734527	0.00209408
0.87850113	0.00345840
0.89822551	0.00440382
0.91643737	0.00495086
0.93306123	0.00511351
0.94802700	0.00493375
0.96127140	0.00446253
0.97273878	0.00375838
0.98238193	0.00289212
0.99016164	0.00193327
0.99604722	0.00095913
1.00000000	0.00000000
